PATIENT_SEEN_END_DATE,GEOGRAPHY,ORG_CODE,PARENTCODE1,PARENTCODE2,AGE,MEASURE,VALUE
30-Jun-18,NHS,05D,Q76,Y55,11,CHILD_POPULATION,1468
30-Jun-18,NHS,05D,Q76,Y55,12,CHILD_PSEEN,1268
30-Jun-18,NHS,05D,Q76,Y55,12,CHILD_POPULATION,1515
30-Jun-18,NHS,05D,Q76,Y55,13,CHILD_PSEEN,1212
30-Jun-18,NHS,05D,Q76,Y55,13,CHILD_POPULATION,1437
30-Jun-18,NHS,05D,Q76,Y55,14,CHILD_PSEEN,1292
30-Jun-18,NHS,05D,Q76,Y55,14,CHILD_POPULATION,1483
30-Jun-18,NHS,05D,Q76,Y55,15,CHILD_PSEEN,1213
30-Jun-18,NHS,05D,Q76,Y55,15,CHILD_POPULATION,1479
30-Jun-18,NHS,05D,Q76,Y55,16,CHILD_PSEEN,1172
30-Jun-18,NHS,05D,Q76,Y55,16,CHILD_POPULATION,1444
30-Jun-18,NHS,05D,Q76,Y55,17,CHILD_PSEEN,1119
30-Jun-18,NHS,05D,Q76,Y55,17,CHILD_POPULATION,1488
30-Jun-18,NHS,05D,Q76,Y55,2,CHILD_PSEEN,665
30-Jun-18,NHS,05D,Q76,Y55,2,CHILD_POPULATION,1582
30-Jun-18,NHS,05D,Q76,Y55,3,CHILD_PSEEN,821
30-Jun-18,NHS,05D,Q76,Y55,3,CHILD_POPULATION,1601
30-Jun-18,NHS,05D,Q76,Y55,4,CHILD_PSEEN,970
30-Jun-18,NHS,05D,Q76,Y55,4,CHILD_POPULATION,1622
30-Jun-18,NHS,05D,Q76,Y55,5,CHILD_PSEEN,1081
30-Jun-18,NHS,05D,Q76,Y55,5,CHILD_POPULATION,1538
30-Jun-18,NHS,05D,Q76,Y55,6,CHILD_PSEEN,1174
30-Jun-18,NHS,05D,Q76,Y55,6,CHILD_POPULATION,1585
30-Jun-18,NHS,05D,Q76,Y55,7,CHILD_PSEEN,1226
30-Jun-18,NHS,05D,Q76,Y55,7,CHILD_POPULATION,1560
30-Jun-18,NHS,05D,Q76,Y55,8,CHILD_PSEEN,1230
30-Jun-18,NHS,05D,Q76,Y55,8,CHILD_POPULATION,1559
30-Jun-18,NHS,05D,Q76,Y55,9,CHILD_PSEEN,1258
30-Jun-18,NHS,05D,Q76,Y55,9,CHILD_POPULATION,1459
30-Jun-18,NHS,05G,Q76,Y55,0,CHILD_PSEEN,169
30-Jun-18,NHS,05G,Q76,Y55,0,CHILD_POPULATION,1926
30-Jun-18,NHS,05G,Q76,Y55,1,CHILD_PSEEN,747
30-Jun-18,NHS,05G,Q76,Y55,1,CHILD_POPULATION,2039
30-Jun-18,NHS,05G,Q76,Y55,10,CHILD_PSEEN,1596
30-Jun-18,NHS,05G,Q76,Y55,10,CHILD_POPULATION,2281
30-Jun-18,NHS,05G,Q76,Y55,11,CHILD_PSEEN,1517
30-Jun-18,NHS,05G,Q76,Y55,11,CHILD_POPULATION,2398
30-Jun-18,NHS,05G,Q76,Y55,12,CHILD_PSEEN,1489
30-Jun-18,NHS,05G,Q76,Y55,12,CHILD_POPULATION,2288
30-Jun-18,NHS,05G,Q76,Y55,13,CHILD_PSEEN,1529
30-Jun-18,NHS,05G,Q76,Y55,13,CHILD_POPULATION,2224
30-Jun-18,NHS,05G,Q76,Y55,14,CHILD_PSEEN,1446
30-Jun-18,NHS,05G,Q76,Y55,14,CHILD_POPULATION,2167
30-Jun-18,NHS,05G,Q76,Y55,15,CHILD_PSEEN,1333
30-Jun-18,NHS,05G,Q76,Y55,15,CHILD_POPULATION,2236
30-Jun-18,NHS,05G,Q76,Y55,16,CHILD_PSEEN,1331
30-Jun-18,NHS,05G,Q76,Y55,16,CHILD_POPULATION,2455
30-Jun-18,NHS,05G,Q76,Y55,17,CHILD_PSEEN,1184
30-Jun-18,NHS,05G,Q76,Y55,17,CHILD_POPULATION,2431
30-Jun-18,NHS,05G,Q76,Y55,2,CHILD_PSEEN,1070
30-Jun-18,NHS,05G,Q76,Y55,2,CHILD_POPULATION,2050
30-Jun-18,NHS,05G,Q76,Y55,3,CHILD_PSEEN,1217
30-Jun-18,NHS,05G,Q76,Y55,3,CHILD_POPULATION,2107
30-Jun-18,NHS,05G,Q76,Y55,4,CHILD_PSEEN,1339
30-Jun-18,NHS,05G,Q76,Y55,4,CHILD_POPULATION,2212
30-Jun-18,NHS,05G,Q76,Y55,5,CHILD_PSEEN,1438
30-Jun-18,NHS,05G,Q76,Y55,5,CHILD_POPULATION,2359
30-Jun-18,NHS,05G,Q76,Y55,6,CHILD_PSEEN,1538
30-Jun-18,NHS,05G,Q76,Y55,6,CHILD_POPULATION,2297
30-Jun-18,NHS,05G,Q76,Y55,7,CHILD_PSEEN,1566
30-Jun-18,NHS,05G,Q76,Y55,7,CHILD_POPULATION,2346
30-Jun-18,NHS,05G,Q76,Y55,8,CHILD_PSEEN,1543
30-Jun-18,NHS,05G,Q76,Y55,8,CHILD_POPULATION,2371
30-Jun-18,NHS,05G,Q76,Y55,9,CHILD_PSEEN,1660
30-Jun-18,NHS,05G,Q76,Y55,9,CHILD_POPULATION,2247
30-Jun-18,NHS,05N,Q76,Y55,0,CHILD_PSEEN,93
30-Jun-18,NHS,05N,Q76,Y55,0,CHILD_POPULATION,2939
30-Jun-18,NHS,05N,Q76,Y55,1,CHILD_PSEEN,686
30-Jun-18,NHS,05N,Q76,Y55,1,CHILD_POPULATION,2861
30-Jun-18,NHS,05N,Q76,Y55,10,CHILD_PSEEN,2529
30-Jun-18,NHS,05N,Q76,Y55,10,CHILD_POPULATION,3315
30-Jun-18,NHS,05N,Q76,Y55,11,CHILD_PSEEN,2407
30-Jun-18,NHS,05N,Q76,Y55,11,CHILD_POPULATION,3343
30-Jun-18,NHS,05N,Q76,Y55,12,CHILD_PSEEN,2418
30-Jun-18,NHS,05N,Q76,Y55,12,CHILD_POPULATION,3287
30-Jun-18,NHS,05N,Q76,Y55,13,CHILD_PSEEN,2404
30-Jun-18,NHS,05N,Q76,Y55,13,CHILD_POPULATION,3400
30-Jun-18,NHS,05N,Q76,Y55,14,CHILD_PSEEN,2411
30-Jun-18,NHS,05N,Q76,Y55,14,CHILD_POPULATION,3308
30-Jun-18,NHS,05N,Q76,Y55,15,CHILD_PSEEN,2416
30-Jun-18,NHS,05N,Q76,Y55,15,CHILD_POPULATION,3463
30-Jun-18,NHS,05N,Q76,Y55,16,CHILD_PSEEN,2189
30-Jun-18,NHS,05N,Q76,Y55,16,CHILD_POPULATION,3661
30-Jun-18,NHS,05N,Q76,Y55,17,CHILD_PSEEN,2049
30-Jun-18,NHS,05N,Q76,Y55,17,CHILD_POPULATION,3757
30-Jun-18,NHS,05N,Q76,Y55,2,CHILD_PSEEN,1416
30-Jun-18,NHS,05N,Q76,Y55,2,CHILD_POPULATION,2974
30-Jun-18,NHS,05N,Q76,Y55,3,CHILD_PSEEN,1658
30-Jun-18,NHS,05N,Q76,Y55,3,CHILD_POPULATION,3067
30-Jun-18,NHS,05N,Q76,Y55,4,CHILD_PSEEN,1843
30-Jun-18,NHS,05N,Q76,Y55,4,CHILD_POPULATION,3187
30-Jun-18,NHS,05N,Q76,Y55,5,CHILD_PSEEN,2009
30-Jun-18,NHS,05N,Q76,Y55,5,CHILD_POPULATION,3261
30-Jun-18,NHS,05N,Q76,Y55,6,CHILD_PSEEN,2218
30-Jun-18,NHS,05N,Q76,Y55,6,CHILD_POPULATION,3384
30-Jun-18,NHS,05N,Q76,Y55,7,CHILD_PSEEN,2297
30-Jun-18,NHS,05N,Q76,Y55,7,CHILD_POPULATION,3278
30-Jun-18,NHS,05N,Q76,Y55,8,CHILD_PSEEN,2405
30-Jun-18,NHS,05N,Q76,Y55,8,CHILD_POPULATION,3502
30-Jun-18,NHS,05N,Q76,Y55,9,CHILD_PSEEN,2280
30-Jun-18,NHS,05N,Q76,Y55,9,CHILD_POPULATION,3399
30-Jun-18,NHS,05Q,Q76,Y55,0,CHILD_PSEEN,60
30-Jun-18,NHS,05Q,Q76,Y55,0,CHILD_POPULATION,2192
30-Jun-18,NHS,05Q,Q76,Y55,1,CHILD_PSEEN,636
30-Jun-18,NHS,05Q,Q76,Y55,1,CHILD_POPULATION,2211
30-Jun-18,NHS,05Q,Q76,Y55,10,CHILD_PSEEN,1931
30-Jun-18,NHS,05Q,Q76,Y55,10,CHILD_POPULATION,2508
30-Jun-18,NHS,05Q,Q76,Y55,11,CHILD_PSEEN,1885
30-Jun-18,NHS,05Q,Q76,Y55,11,CHILD_POPULATION,2376
30-Jun-18,NHS,05Q,Q76,Y55,12,CHILD_PSEEN,1931
30-Jun-18,NHS,05Q,Q76,Y55,12,CHILD_POPULATION,2514
30-Jun-18,NHS,05Q,Q76,Y55,13,CHILD_PSEEN,1924
30-Jun-18,NHS,05Q,Q76,Y55,13,CHILD_POPULATION,2297
30-Jun-18,NHS,05Q,Q76,Y55,14,CHILD_PSEEN,1895
30-Jun-18,NHS,05Q,Q76,Y55,14,CHILD_POPULATION,2334
30-Jun-18,NHS,05Q,Q76,Y55,15,CHILD_PSEEN,1733
30-Jun-18,NHS,05Q,Q76,Y55,15,CHILD_POPULATION,2449
30-Jun-18,NHS,05Q,Q76,Y55,16,CHILD_PSEEN,1613
30-Jun-18,NHS,05Q,Q76,Y55,16,CHILD_POPULATION,2502
30-Jun-18,NHS,05Q,Q76,Y55,17,CHILD_PSEEN,1511
30-Jun-18,NHS,05Q,Q76,Y55,17,CHILD_POPULATION,2579
30-Jun-18,NHS,05Q,Q76,Y55,2,CHILD_PSEEN,1094
30-Jun-18,NHS,05Q,Q76,Y55,2,CHILD_POPULATION,2219
30-Jun-18,NHS,05Q,Q76,Y55,3,CHILD_PSEEN,1339
30-Jun-18,NHS,05Q,Q76,Y55,3,CHILD_POPULATION,2388
30-Jun-18,NHS,05Q,Q76,Y55,4,CHILD_PSEEN,1543
30-Jun-18,NHS,05Q,Q76,Y55,4,CHILD_POPULATION,2505
30-Jun-18,NHS,05Q,Q76,Y55,5,CHILD_PSEEN,1756
30-Jun-18,NHS,05Q,Q76,Y55,5,CHILD_POPULATION,2562
30-Jun-18,NHS,05Q,Q76,Y55,6,CHILD_PSEEN,1838
30-Jun-18,NHS,05Q,Q76,Y55,6,CHILD_POPULATION,2544
30-Jun-18,NHS,05Q,Q76,Y55,7,CHILD_PSEEN,1902
30-Jun-18,NHS,05Q,Q76,Y55,7,CHILD_POPULATION,2489
30-Jun-18,NHS,05Q,Q76,Y55,8,CHILD_PSEEN,1901
30-Jun-18,NHS,05Q,Q76,Y55,8,CHILD_POPULATION,2560
30-Jun-18,NHS,05Q,Q76,Y55,9,CHILD_PSEEN,1891
30-Jun-18,NHS,05Q,Q76,Y55,9,CHILD_POPULATION,2551
30-Jun-18,NHS,05V,Q76,Y55,0,CHILD_PSEEN,43
30-Jun-18,NHS,05V,Q76,Y55,0,CHILD_POPULATION,1427
30-Jun-18,NHS,05V,Q76,Y55,1,CHILD_PSEEN,427
30-Jun-18,NHS,05V,Q76,Y55,1,CHILD_POPULATION,1432
30-Jun-18,NHS,05V,Q76,Y55,10,CHILD_PSEEN,1290
30-Jun-18,NHS,05V,Q76,Y55,10,CHILD_POPULATION,1657
30-Jun-18,NHS,05V,Q76,Y55,11,CHILD_PSEEN,1241
30-Jun-18,NHS,05V,Q76,Y55,11,CHILD_POPULATION,1660
30-Jun-18,NHS,05V,Q76,Y55,12,CHILD_PSEEN,1136
30-Jun-18,NHS,05V,Q76,Y55,12,CHILD_POPULATION,1602
30-Jun-18,NHS,05V,Q76,Y55,13,CHILD_PSEEN,1175
30-Jun-18,NHS,05V,Q76,Y55,13,CHILD_POPULATION,1536
30-Jun-18,NHS,05V,Q76,Y55,14,CHILD_PSEEN,1082
30-Jun-18,NHS,05V,Q76,Y55,14,CHILD_POPULATION,1451
30-Jun-18,NHS,05V,Q76,Y55,15,CHILD_PSEEN,1040
30-Jun-18,NHS,05V,Q76,Y55,15,CHILD_POPULATION,1613
30-Jun-18,NHS,05V,Q76,Y55,16,CHILD_PSEEN,934
30-Jun-18,NHS,05V,Q76,Y55,16,CHILD_POPULATION,1654
30-Jun-18,NHS,05V,Q76,Y55,17,CHILD_PSEEN,871
30-Jun-18,NHS,05V,Q76,Y55,17,CHILD_POPULATION,1696
30-Jun-18,NHS,05V,Q76,Y55,2,CHILD_PSEEN,749
30-Jun-18,NHS,05V,Q76,Y55,2,CHILD_POPULATION,1484
30-Jun-18,NHS,05V,Q76,Y55,3,CHILD_PSEEN,858
30-Jun-18,NHS,05V,Q76,Y55,3,CHILD_POPULATION,1574
30-Jun-18,NHS,05V,Q76,Y55,4,CHILD_PSEEN,985
30-Jun-18,NHS,05V,Q76,Y55,4,CHILD_POPULATION,1619
30-Jun-18,NHS,05V,Q76,Y55,5,CHILD_PSEEN,1154
30-Jun-18,NHS,05V,Q76,Y55,5,CHILD_POPULATION,1602
30-Jun-18,NHS,05V,Q76,Y55,6,CHILD_PSEEN,1181
30-Jun-18,NHS,05V,Q76,Y55,6,CHILD_POPULATION,1601
30-Jun-18,NHS,05V,Q76,Y55,7,CHILD_PSEEN,1257
30-Jun-18,NHS,05V,Q76,Y55,7,CHILD_POPULATION,1678
30-Jun-18,NHS,05V,Q76,Y55,8,CHILD_PSEEN,1241
30-Jun-18,NHS,05V,Q76,Y55,8,CHILD_POPULATION,1779
30-Jun-18,NHS,05V,Q76,Y55,9,CHILD_PSEEN,1268
30-Jun-18,NHS,05V,Q76,Y55,9,CHILD_POPULATION,1764
30-Jun-18,NHS,05W,Q76,Y55,0,CHILD_PSEEN,193
30-Jun-18,NHS,05W,Q76,Y55,0,CHILD_POPULATION,3534
30-Jun-18,NHS,05W,Q76,Y55,1,CHILD_PSEEN,1062
30-Jun-18,NHS,05W,Q76,Y55,1,CHILD_POPULATION,3515
30-Jun-18,NHS,05W,Q76,Y55,10,CHILD_PSEEN,2583
30-Jun-18,NHS,05W,Q76,Y55,10,CHILD_POPULATION,3104
30-Jun-18,NHS,05W,Q76,Y55,11,CHILD_PSEEN,2312
30-Jun-18,NHS,05W,Q76,Y55,11,CHILD_POPULATION,3103
30-Jun-18,NHS,05W,Q76,Y55,12,CHILD_PSEEN,2249
30-Jun-18,NHS,05W,Q76,Y55,12,CHILD_POPULATION,2901
30-Jun-18,NHS,05W,Q76,Y55,13,CHILD_PSEEN,2331
30-Jun-18,NHS,05W,Q76,Y55,13,CHILD_POPULATION,2783
30-Jun-18,NHS,05W,Q76,Y55,14,CHILD_PSEEN,2167
30-Jun-18,NHS,05W,Q76,Y55,14,CHILD_POPULATION,2603
30-Jun-18,NHS,05W,Q76,Y55,15,CHILD_PSEEN,2026
30-Jun-18,NHS,05W,Q76,Y55,15,CHILD_POPULATION,2694
30-Jun-18,NHS,05W,Q76,Y55,16,CHILD_PSEEN,1789
30-Jun-18,NHS,05W,Q76,Y55,16,CHILD_POPULATION,2861
30-Jun-18,NHS,05W,Q76,Y55,17,CHILD_PSEEN,1740
30-Jun-18,NHS,05W,Q76,Y55,17,CHILD_POPULATION,2936
30-Jun-18,NHS,05W,Q76,Y55,2,CHILD_PSEEN,1551
30-Jun-18,NHS,05W,Q76,Y55,2,CHILD_POPULATION,3772
30-Jun-18,NHS,05W,Q76,Y55,3,CHILD_PSEEN,1822
30-Jun-18,NHS,05W,Q76,Y55,3,CHILD_POPULATION,3675
30-Jun-18,NHS,05W,Q76,Y55,4,CHILD_PSEEN,2072
30-Jun-18,NHS,05W,Q76,Y55,4,CHILD_POPULATION,3674
30-Jun-18,NHS,05W,Q76,Y55,5,CHILD_PSEEN,2298
30-Jun-18,NHS,05W,Q76,Y55,5,CHILD_POPULATION,3606
30-Jun-18,NHS,05W,Q76,Y55,6,CHILD_PSEEN,2476
30-Jun-18,NHS,05W,Q76,Y55,6,CHILD_POPULATION,3296
30-Jun-18,NHS,05W,Q76,Y55,7,CHILD_PSEEN,2618
30-Jun-18,NHS,05W,Q76,Y55,7,CHILD_POPULATION,3289
30-Jun-18,NHS,05W,Q76,Y55,8,CHILD_PSEEN,2513
30-Jun-18,NHS,05W,Q76,Y55,8,CHILD_POPULATION,3528
30-Jun-18,NHS,05W,Q76,Y55,9,CHILD_PSEEN,2524
30-Jun-18,NHS,05W,Q76,Y55,9,CHILD_POPULATION,3191
30-Jun-18,NHS,05X,Q76,Y55,0,CHILD_PSEEN,128
30-Jun-18,NHS,05X,Q76,Y55,0,CHILD_POPULATION,2081
30-Jun-18,NHS,05X,Q76,Y55,1,CHILD_PSEEN,787
30-Jun-18,NHS,05X,Q76,Y55,1,CHILD_POPULATION,2070
30-Jun-18,NHS,05X,Q76,Y55,10,CHILD_PSEEN,1803
30-Jun-18,NHS,05X,Q76,Y55,10,CHILD_POPULATION,2199
30-Jun-18,NHS,05X,Q76,Y55,11,CHILD_PSEEN,1834
30-Jun-18,NHS,05X,Q76,Y55,11,CHILD_POPULATION,2111
30-Jun-18,NHS,05X,Q76,Y55,12,CHILD_PSEEN,1689
30-Jun-18,NHS,05X,Q76,Y55,12,CHILD_POPULATION,2044
30-Jun-18,NHS,05X,Q76,Y55,13,CHILD_PSEEN,1673
30-Jun-18,NHS,05X,Q76,Y55,13,CHILD_POPULATION,1965
30-Jun-18,NHS,05X,Q76,Y55,14,CHILD_PSEEN,1694
30-Jun-18,NHS,05X,Q76,Y55,14,CHILD_POPULATION,1980
30-Jun-18,NHS,05X,Q76,Y55,15,CHILD_PSEEN,1543
30-Jun-18,NHS,05X,Q76,Y55,15,CHILD_POPULATION,2017
30-Jun-18,NHS,05X,Q76,Y55,16,CHILD_PSEEN,1487
30-Jun-18,NHS,05X,Q76,Y55,16,CHILD_POPULATION,2171
30-Jun-18,NHS,05X,Q76,Y55,17,CHILD_PSEEN,1416
30-Jun-18,NHS,05X,Q76,Y55,17,CHILD_POPULATION,2031
30-Jun-18,NHS,05X,Q76,Y55,2,CHILD_PSEEN,1101
30-Jun-18,NHS,05X,Q76,Y55,2,CHILD_POPULATION,2289
30-Jun-18,NHS,05X,Q76,Y55,3,CHILD_PSEEN,1331
30-Jun-18,NHS,05X,Q76,Y55,3,CHILD_POPULATION,2313
30-Jun-18,NHS,05X,Q76,Y55,4,CHILD_PSEEN,1497
30-Jun-18,NHS,05X,Q76,Y55,4,CHILD_POPULATION,2374
30-Jun-18,NHS,05X,Q76,Y55,5,CHILD_PSEEN,1658
30-Jun-18,NHS,05X,Q76,Y55,5,CHILD_POPULATION,2401
30-Jun-18,NHS,05X,Q76,Y55,6,CHILD_PSEEN,1847
30-Jun-18,NHS,05X,Q76,Y55,6,CHILD_POPULATION,2418
30-Jun-18,NHS,05X,Q76,Y55,7,CHILD_PSEEN,1870
30-Jun-18,NHS,05X,Q76,Y55,7,CHILD_POPULATION,2319
30-Jun-18,NHS,05X,Q76,Y55,8,CHILD_PSEEN,1920
30-Jun-18,NHS,05X,Q76,Y55,8,CHILD_POPULATION,2259
30-Jun-18,NHS,05X,Q76,Y55,9,CHILD_PSEEN,1852
30-Jun-18,NHS,05X,Q76,Y55,9,CHILD_POPULATION,2309
30-Jun-18,NHS,05A,Q77,Y55,0,CHILD_PSEEN,174
30-Jun-18,NHS,05A,Q77,Y55,0,CHILD_POPULATION,5813
30-Jun-18,NHS,05A,Q77,Y55,1,CHILD_PSEEN,1152
30-Jun-18,NHS,05A,Q77,Y55,1,CHILD_POPULATION,5901
30-Jun-18,NHS,05A,Q77,Y55,10,CHILD_PSEEN,3885
30-Jun-18,NHS,05A,Q77,Y55,10,CHILD_POPULATION,5370
30-Jun-18,NHS,05A,Q77,Y55,11,CHILD_PSEEN,3739
30-Jun-18,NHS,05A,Q77,Y55,11,CHILD_POPULATION,5037
30-Jun-18,NHS,05A,Q77,Y55,12,CHILD_PSEEN,3628
30-Jun-18,NHS,05A,Q77,Y55,12,CHILD_POPULATION,5079
30-Jun-18,NHS,05A,Q77,Y55,13,CHILD_PSEEN,3429
30-Jun-18,NHS,05A,Q77,Y55,13,CHILD_POPULATION,4841
30-Jun-18,NHS,05A,Q77,Y55,14,CHILD_PSEEN,3491
30-Jun-18,NHS,05A,Q77,Y55,14,CHILD_POPULATION,4716
30-Jun-18,NHS,05A,Q77,Y55,15,CHILD_PSEEN,3192
30-Jun-18,NHS,05A,Q77,Y55,15,CHILD_POPULATION,4852
30-Jun-18,NHS,05A,Q77,Y55,16,CHILD_PSEEN,2943
30-Jun-18,NHS,05A,Q77,Y55,16,CHILD_POPULATION,4872
30-Jun-18,NHS,05A,Q77,Y55,17,CHILD_PSEEN,2837
30-Jun-18,NHS,05A,Q77,Y55,17,CHILD_POPULATION,5114
30-Jun-18,NHS,05A,Q77,Y55,2,CHILD_PSEEN,1996
30-Jun-18,NHS,05A,Q77,Y55,2,CHILD_POPULATION,5901
30-Jun-18,NHS,05A,Q77,Y55,3,CHILD_PSEEN,2673
30-Jun-18,NHS,05A,Q77,Y55,3,CHILD_POPULATION,6131
30-Jun-18,NHS,05A,Q77,Y55,4,CHILD_PSEEN,3033
30-Jun-18,NHS,05A,Q77,Y55,4,CHILD_POPULATION,6393
30-Jun-18,NHS,05A,Q77,Y55,5,CHILD_PSEEN,3466
30-Jun-18,NHS,05A,Q77,Y55,5,CHILD_POPULATION,6239
30-Jun-18,NHS,05A,Q77,Y55,6,CHILD_PSEEN,3899
30-Jun-18,NHS,05A,Q77,Y55,6,CHILD_POPULATION,6021
30-Jun-18,NHS,05A,Q77,Y55,7,CHILD_PSEEN,4045
30-Jun-18,NHS,05A,Q77,Y55,7,CHILD_POPULATION,5946
30-Jun-18,NHS,05A,Q77,Y55,8,CHILD_PSEEN,4014
30-Jun-18,NHS,05A,Q77,Y55,8,CHILD_POPULATION,5850
30-Jun-18,NHS,05A,Q77,Y55,9,CHILD_PSEEN,4027
30-Jun-18,NHS,05A,Q77,Y55,9,CHILD_POPULATION,5680
30-Jun-18,NHS,05C,Q77,Y55,0,CHILD_PSEEN,86
30-Jun-18,NHS,05C,Q77,Y55,0,CHILD_POPULATION,3697
30-Jun-18,NHS,05C,Q77,Y55,1,CHILD_PSEEN,819
30-Jun-18,NHS,05C,Q77,Y55,1,CHILD_POPULATION,3688
30-Jun-18,NHS,05C,Q77,Y55,10,CHILD_PSEEN,2518
30-Jun-18,NHS,05C,Q77,Y55,10,CHILD_POPULATION,3852
30-Jun-18,NHS,05C,Q77,Y55,11,CHILD_PSEEN,2359
30-Jun-18,NHS,05C,Q77,Y55,11,CHILD_POPULATION,3798
30-Jun-18,NHS,05C,Q77,Y55,12,CHILD_PSEEN,2484
30-Jun-18,NHS,05C,Q77,Y55,12,CHILD_POPULATION,3677
30-Jun-18,NHS,05C,Q77,Y55,13,CHILD_PSEEN,2370
30-Jun-18,NHS,05C,Q77,Y55,13,CHILD_POPULATION,3509
30-Jun-18,NHS,05C,Q77,Y55,14,CHILD_PSEEN,2410
30-Jun-18,NHS,05C,Q77,Y55,14,CHILD_POPULATION,3612
30-Jun-18,NHS,05C,Q77,Y55,15,CHILD_PSEEN,2171
30-Jun-18,NHS,05C,Q77,Y55,15,CHILD_POPULATION,3592
30-Jun-18,NHS,05C,Q77,Y55,16,CHILD_PSEEN,2056
30-Jun-18,NHS,05C,Q77,Y55,16,CHILD_POPULATION,3625
30-Jun-18,NHS,05C,Q77,Y55,17,CHILD_PSEEN,1948
30-Jun-18,NHS,05C,Q77,Y55,17,CHILD_POPULATION,3707
30-Jun-18,NHS,05C,Q77,Y55,2,CHILD_PSEEN,1456
30-Jun-18,NHS,05C,Q77,Y55,2,CHILD_POPULATION,3977
30-Jun-18,NHS,05C,Q77,Y55,3,CHILD_PSEEN,1710
30-Jun-18,NHS,05C,Q77,Y55,3,CHILD_POPULATION,3999
30-Jun-18,NHS,05C,Q77,Y55,4,CHILD_PSEEN,2032
30-Jun-18,NHS,05C,Q77,Y55,4,CHILD_POPULATION,4035
30-Jun-18,NHS,05C,Q77,Y55,5,CHILD_PSEEN,2228
30-Jun-18,NHS,05C,Q77,Y55,5,CHILD_POPULATION,3981
30-Jun-18,NHS,05C,Q77,Y55,6,CHILD_PSEEN,2428
30-Jun-18,NHS,05C,Q77,Y55,6,CHILD_POPULATION,3936
30-Jun-18,NHS,05C,Q77,Y55,7,CHILD_PSEEN,2582
30-Jun-18,NHS,05C,Q77,Y55,7,CHILD_POPULATION,3806
30-Jun-18,NHS,05C,Q77,Y55,8,CHILD_PSEEN,2471
30-Jun-18,NHS,05C,Q77,Y55,8,CHILD_POPULATION,3934
30-Jun-18,NHS,05C,Q77,Y55,9,CHILD_PSEEN,2392
30-Jun-18,NHS,05C,Q77,Y55,9,CHILD_POPULATION,3696
30-Jun-18,NHS,05F,Q77,Y55,0,CHILD_PSEEN,61
30-Jun-18,NHS,05F,Q77,Y55,0,CHILD_POPULATION,1753
30-Jun-18,NHS,05F,Q77,Y55,1,CHILD_PSEEN,519
30-Jun-18,NHS,05F,Q77,Y55,1,CHILD_POPULATION,1817
30-Jun-18,NHS,05F,Q77,Y55,10,CHILD_PSEEN,1410
30-Jun-18,NHS,05F,Q77,Y55,10,CHILD_POPULATION,1963
30-Jun-18,NHS,05F,Q77,Y55,11,CHILD_PSEEN,1350
30-Jun-18,NHS,05F,Q77,Y55,11,CHILD_POPULATION,1975
30-Jun-18,NHS,05F,Q77,Y55,12,CHILD_PSEEN,1253
30-Jun-18,NHS,05F,Q77,Y55,12,CHILD_POPULATION,2023
30-Jun-18,NHS,05F,Q77,Y55,13,CHILD_PSEEN,1344
30-Jun-18,NHS,05F,Q77,Y55,13,CHILD_POPULATION,1901
30-Jun-18,NHS,05F,Q77,Y55,14,CHILD_PSEEN,1321
30-Jun-18,NHS,05F,Q77,Y55,14,CHILD_POPULATION,1920
30-Jun-18,NHS,05F,Q77,Y55,15,CHILD_PSEEN,1270
30-Jun-18,NHS,05F,Q77,Y55,15,CHILD_POPULATION,1929
30-Jun-18,NHS,05F,Q77,Y55,16,CHILD_PSEEN,1157
30-Jun-18,NHS,05F,Q77,Y55,16,CHILD_POPULATION,2097
30-Jun-18,NHS,05F,Q77,Y55,17,CHILD_PSEEN,1119
30-Jun-18,NHS,05F,Q77,Y55,17,CHILD_POPULATION,2111
30-Jun-18,NHS,05F,Q77,Y55,2,CHILD_PSEEN,857
30-Jun-18,NHS,05F,Q77,Y55,2,CHILD_POPULATION,1902
30-Jun-18,NHS,05F,Q77,Y55,3,CHILD_PSEEN,1063
30-Jun-18,NHS,05F,Q77,Y55,3,CHILD_POPULATION,2088
30-Jun-18,NHS,05F,Q77,Y55,4,CHILD_PSEEN,1148
30-Jun-18,NHS,05F,Q77,Y55,4,CHILD_POPULATION,2075
30-Jun-18,NHS,05F,Q77,Y55,5,CHILD_PSEEN,1361
30-Jun-18,NHS,05F,Q77,Y55,5,CHILD_POPULATION,2165
30-Jun-18,NHS,05F,Q77,Y55,6,CHILD_PSEEN,1366
30-Jun-18,NHS,05F,Q77,Y55,6,CHILD_POPULATION,2076
30-Jun-18,NHS,05F,Q77,Y55,7,CHILD_PSEEN,1365
30-Jun-18,NHS,05F,Q77,Y55,7,CHILD_POPULATION,2053
30-Jun-18,NHS,05F,Q77,Y55,8,CHILD_PSEEN,1451
30-Jun-18,NHS,05F,Q77,Y55,8,CHILD_POPULATION,2094
30-Jun-18,NHS,05F,Q77,Y55,9,CHILD_PSEEN,1395
30-Jun-18,NHS,05F,Q77,Y55,9,CHILD_POPULATION,2030
30-Jun-18,NHS,05H,Q77,Y55,0,CHILD_PSEEN,83
30-Jun-18,NHS,05H,Q77,Y55,0,CHILD_POPULATION,2322
30-Jun-18,NHS,05H,Q77,Y55,1,CHILD_PSEEN,589
30-Jun-18,NHS,05H,Q77,Y55,1,CHILD_POPULATION,2170
